Step,x-coordinate,y-coordinate,Actions
9101, 79, 92, RRF
9102, 79, 91, LF
9103, 80, 91, LF
9104, 80, 92, RRF
9105, 80, 91, LF
9106, 81, 91, LF
9107, 81, 92, RRF
9108, 81, 91, LF
9109, 82, 91, LF
9110, 82, 92, F
9111, 82, 93, RF
9112, 83, 93, F
9113, 84, 93, LF
9114, 84, 94, LF
9115, 83, 94, RF
9116, 83, 95, F
9117, 83, 96, LF
9118, 82, 96, LF
9119, 82, 95, F
9120, 82, 94, RRF
9121, 82, 95, F
9122, 82, 96, F
9123, 82, 97, F
9124, 82, 98, LF
9125, 81, 98, LF
9126, 81, 97, F
9127, 81, 96, RRF
9128, 81, 97, LF
9129, 80, 97, F
9130, 79, 97, RF
9131, 79, 98, LF
9132, 78, 98, RF
9133, 78, 99, RRF
9134, 78, 98, LF
9135, 79, 98, LF
9136, 79, 99, RRF
9137, 79, 98, F
9138, 79, 97, LF
9139, 80, 97, F
9140, 81, 97, LF
9141, 81, 98, F
9142, 81, 99, LF
9143, 80, 99, LF
9144, 80, 98, RRF
9145, 80, 99, RF
9146, 81, 99, F
9147, 82, 99, F
9148, 83, 99, RRF
9149, 82, 99, F
9150, 81, 99, LF
9151, 81, 98, LF
9152, 82, 98, F
9153, 83, 98, F
9154, 84, 98, F
9155, 85, 98, LF
9156, 85, 99, LF
9157, 84, 99, RRF
9158, 85, 99, F
9159, 86, 99, F
9160, 87, 99, F
9161, 88, 99, F
9162, 89, 99, RRF
9163, 88, 99, LF
9164, 88, 98, RRF
9165, 88, 99, LF
9166, 87, 99, F
9167, 86, 99, LF
9168, 86, 98, LF
9169, 87, 98, RRF
9170, 86, 98, RF
9171, 86, 99, LF
9172, 85, 99, LF
9173, 85, 98, RF
9174, 84, 98, LF
9175, 84, 97, LF
9176, 85, 97, RRF
9177, 84, 97, LF
9178, 84, 96, LF
9179, 85, 96, F
9180, 86, 96, LF
9181, 86, 97, RRF
9182, 86, 96, RF
9183, 85, 96, F
9184, 84, 96, LF
9185, 84, 95, LF
9186, 85, 95, RF
9187, 85, 94, RRF
9188, 85, 95, LF
9189, 84, 95, RF
9190, 84, 96, F
9191, 84, 97, F
9192, 84, 98, LF
9193, 83, 98, F
9194, 82, 98, LF
9195, 82, 97, F
9196, 82, 96, LF
9197, 83, 96, LF
9198, 83, 97, RRF
9199, 83, 96, F
9200, 83, 95, F
9201, 83, 94, LF
9202, 84, 94, RF
9203, 84, 93, F
9204, 84, 92, RRF
9205, 84, 93, LF
9206, 83, 93, F
9207, 82, 93, LF
9208, 82, 92, F
9209, 82, 91, RF
9210, 81, 91, LF
9211, 81, 90, F
9212, 81, 89, RRF
9213, 81, 90, LF
9214, 80, 90, LF
9215, 80, 89, F
9216, 80, 88, LF
9217, 81, 88, F
9218, 82, 88, RRF
9219, 81, 88, LF
9220, 81, 87, RRF
9221, 81, 88, LF
9222, 80, 88, RF
9223, 80, 89, LF
9224, 79, 89, F
9225, 78, 89, LF
9226, 78, 88, LF
9227, 79, 88, RRF
9228, 78, 88, LF
9229, 78, 87, LF
9230, 79, 87, F
9231, 80, 87, RF
9232, 80, 86, LF
9233, 81, 86, F
9234, 82, 86, LF
9235, 82, 87, RRF
9236, 82, 86, F
9237, 82, 85, RF
9238, 81, 85, LF
9239, 81, 84, RRF
9240, 81, 85, RF
9241, 82, 85, LF
9242, 82, 86, LF
9243, 81, 86, F
9244, 80, 86, RF
9245, 80, 87, LF
9246, 79, 87, F
9247, 78, 87, LF
9248, 78, 86, F
9249, 78, 85, LF
9250, 79, 85, LF
9251, 79, 86, RRF
9252, 79, 85, LF
9253, 80, 85, RF
9254, 80, 84, F
9255, 80, 83, LF
9256, 81, 83, RRF
9257, 80, 83, LF
9258, 80, 82, LF
9259, 81, 82, RF
9260, 81, 81, LF
9261, 82, 81, RRF
9262, 81, 81, LF
9263, 81, 80, LF
9264, 82, 80, RRF
9265, 81, 80, RF
9266, 81, 81, F
9267, 81, 82, LF
9268, 80, 82, RF
9269, 80, 83, F
9270, 80, 84, LF
9271, 79, 84, RRF
9272, 80, 84, LF
9273, 80, 85, LF
9274, 79, 85, F
9275, 78, 85, F
9276, 77, 85, LF
9277, 77, 84, LF
9278, 78, 84, RF
9279, 78, 83, LF
9280, 79, 83, RF
9281, 79, 82, RRF
9282, 79, 83, LF
9283, 78, 83, RF
9284, 78, 84, LF
9285, 77, 84, LF
9286, 77, 83, RRF
9287, 77, 84, F
9288, 77, 85, LF
9289, 76, 85, LF
9290, 76, 84, RF
9291, 75, 84, LF
9292, 75, 83, LF
9293, 76, 83, RRF
9294, 75, 83, LF
9295, 75, 82, RF
9296, 74, 82, LF
9297, 74, 81, F
9298, 74, 80, RF
9299, 73, 80, F
9300, 72, 80, LF
9301, 72, 79, RRF
9302, 72, 80, LF
9303, 71, 80, F
9304, 70, 80, LF
9305, 70, 79, RF
9306, 69, 79, LF
9307, 69, 78, F
9308, 69, 77, LF
9309, 70, 77, LF
9310, 70, 78, RF
9311, 71, 78, LF
9312, 71, 79, RRF
9313, 71, 78, RF
9314, 70, 78, LF
9315, 70, 77, LF
9316, 71, 77, RRF
9317, 70, 77, LF
9318, 70, 76, LF
9319, 71, 76, RRF
9320, 70, 76, RF
9321, 70, 77, LF
9322, 69, 77, RF
9323, 69, 78, LF
9324, 68, 78, LF
9325, 68, 77, RF
9326, 67, 77, RF
9327, 67, 78, LF
9328, 66, 78, F
9329, 65, 78, F
9330, 64, 78, LF
9331, 64, 77, LF
9332, 65, 77, F
9333, 66, 77, RRF
9334, 65, 77, F
9335, 64, 77, LF
9336, 64, 76, RRF
9337, 64, 77, LF
9338, 63, 77, LF
9339, 63, 76, RRF
9340, 63, 77, LF
9341, 62, 77, LF
9342, 62, 76, RF
9343, 61, 76, LF
9344, 61, 75, LF
9345, 62, 75, F
9346, 63, 75, F
9347, 64, 75, F
9348, 65, 75, LF
9349, 65, 76, RF
9350, 66, 76, RRF
9351, 65, 76, LF
9352, 65, 75, LF
9353, 66, 75, RRF
9354, 65, 75, F
9355, 64, 75, F
9356, 63, 75, F
9357, 62, 75, LF
9358, 62, 74, LF
9359, 63, 74, RRF
9360, 62, 74, LF
9361, 62, 73, LF
9362, 63, 73, F
9363, 64, 73, LF
9364, 64, 74, RF
9365, 65, 74, RF
9366, 65, 73, LF
9367, 66, 73, LF
9368, 66, 74, RF
9369, 67, 74, LF
9370, 67, 75, F
9371, 67, 76, RRF
9372, 67, 75, LF
9373, 68, 75, LF
9374, 68, 76, RF
9375, 69, 76, RRF
9376, 68, 76, LF
9377, 68, 75, LF
9378, 69, 75, RF
9379, 69, 74, F
9380, 69, 73, LF
9381, 70, 73, F
9382, 71, 73, LF
9383, 71, 74, LF
9384, 70, 74, RF
9385, 70, 75, RRF
9386, 70, 74, LF
9387, 71, 74, LF
9388, 71, 75, RF
9389, 72, 75, LF
9390, 72, 76, RF
9391, 73, 76, LF
9392, 73, 77, LF
9393, 72, 77, RF
9394, 72, 78, RRF
9395, 72, 77, LF
9396, 73, 77, LF
9397, 73, 78, RRF
9398, 73, 77, F
9399, 73, 76, LF
9400, 74, 76, LF
9401, 74, 77, RRF
9402, 74, 76, RF
9403, 73, 76, F
9404, 72, 76, LF
9405, 72, 75, F
9406, 72, 74, F
9407, 72, 73, LF
9408, 73, 73, LF
9409, 73, 74, F
9410, 73, 75, RRF
9411, 73, 74, LF
9412, 74, 74, RRF
9413, 73, 74, LF
9414, 73, 73, RF
9415, 72, 73, RF
9416, 72, 74, F
9417, 72, 75, LF
9418, 71, 75, LF
9419, 71, 74, F
9420, 71, 73, RF
9421, 70, 73, LF
9422, 70, 72, LF
9423, 71, 72, F
9424, 72, 72, RRF
9425, 71, 72, LF
9426, 71, 71, LF
9427, 72, 71, RF
9428, 72, 70, LF
9429, 73, 70, LF
9430, 73, 71, F
9431, 73, 72, RRF
9432, 73, 71, LF
9433, 74, 71, LF
9434, 74, 72, RF
9435, 75, 72, RRF
9436, 74, 72, LF
9437, 74, 71, F
9438, 74, 70, RRF
9439, 74, 71, LF
9440, 73, 71, LF
9441, 73, 70, F
9442, 73, 69, LF
9443, 74, 69, F
9444, 75, 69, F
9445, 76, 69, RRF
9446, 75, 69, F
9447, 74, 69, F
9448, 73, 69, RF
9449, 73, 70, LF
9450, 72, 70, LF
9451, 72, 69, F
9452, 72, 68, LF
9453, 73, 68, F
9454, 74, 68, F
9455, 75, 68, F
9456, 76, 68, RRF
9457, 75, 68, F
9458, 74, 68, LF
9459, 74, 67, RRF
9460, 74, 68, LF
9461, 73, 68, F
9462, 72, 68, LF
9463, 72, 67, LF
9464, 73, 67, RF
9465, 73, 66, RRF
9466, 73, 67, LF
9467, 72, 67, LF
9468, 72, 66, F
9469, 72, 65, F
9470, 72, 64, F
9471, 72, 63, LF
9472, 73, 63, LF
9473, 73, 64, F
9474, 73, 65, RF
9475, 74, 65, LF
9476, 74, 66, RRF
9477, 74, 65, LF
9478, 75, 65, RRF
9479, 74, 65, F
9480, 73, 65, LF
9481, 73, 64, LF
9482, 74, 64, F
9483, 75, 64, F
9484, 76, 64, F
9485, 77, 64, LF
9486, 77, 65, LF
9487, 76, 65, RRF
9488, 77, 65, RF
9489, 77, 64, F
9490, 77, 63, LF
9491, 78, 63, LF
9492, 78, 64, RRF
9493, 78, 63, LF
9494, 79, 63, LF
9495, 79, 64, F
9496, 79, 65, LF
9497, 78, 65, RRF
9498, 79, 65, F
9499, 80, 65, LF
9500, 80, 66, RF
9501, 81, 66, LF
9502, 81, 67, LF
9503, 80, 67, RRF
9504, 81, 67, LF
9505, 81, 68, F
9506, 81, 69, LF
9507, 80, 69, LF
9508, 80, 68, RRF
9509, 80, 69, LF
9510, 79, 69, LF
9511, 79, 68, F
9512, 79, 67, RF
9513, 78, 67, LF
9514, 78, 66, LF
9515, 79, 66, RRF
9516, 78, 66, F
9517, 77, 66, RF
9518, 77, 67, LF
9519, 76, 67, F
9520, 75, 67, LF
9521, 75, 66, LF
9522, 76, 66, RRF
9523, 75, 66, RF
9524, 75, 67, RF
9525, 76, 67, F
9526, 77, 67, RF
9527, 77, 66, LF
9528, 78, 66, LF
9529, 78, 67, RF
9530, 79, 67, LF
9531, 79, 68, F
9532, 79, 69, LF
9533, 78, 69, LF
9534, 78, 68, RF
9535, 77, 68, RF
9536, 77, 69, RRF
9537, 77, 68, LF
9538, 78, 68, LF
9539, 78, 69, F
9540, 78, 70, LF
9541, 77, 70, RRF
9542, 78, 70, LF
9543, 78, 71, RRF
9544, 78, 70, F
9545, 78, 69, LF
9546, 79, 69, LF
9547, 79, 70, RRF
9548, 79, 69, LF
9549, 80, 69, F
9550, 81, 69, LF
9551, 81, 70, F
9552, 81, 71, LF
9553, 80, 71, LF
9554, 80, 70, RRF
9555, 80, 71, RF
9556, 81, 71, LF
9557, 81, 72, LF
9558, 80, 72, F
9559, 79, 72, LF
9560, 79, 71, RRF
9561, 79, 72, LF
9562, 78, 72, RRF
9563, 79, 72, F
9564, 80, 72, F
9565, 81, 72, RF
9566, 81, 71, F
9567, 81, 70, F
9568, 81, 69, F
9569, 81, 68, F
9570, 81, 67, LF
9571, 82, 67, LF
9572, 82, 68, RRF
9573, 82, 67, RF
9574, 81, 67, LF
9575, 81, 66, RF
9576, 80, 66, LF
9577, 80, 65, LF
9578, 81, 65, F
9579, 82, 65, F
9580, 83, 65, LF
9581, 83, 66, LF
9582, 82, 66, RRF
9583, 83, 66, F
9584, 84, 66, LF
9585, 84, 67, RRF
9586, 84, 66, RF
9587, 83, 66, LF
9588, 83, 65, LF
9589, 84, 65, F
9590, 85, 65, LF
9591, 85, 66, RRF
9592, 85, 65, RF
9593, 84, 65, LF
9594, 84, 64, F
9595, 84, 63, LF
9596, 85, 63, LF
9597, 85, 64, RRF
9598, 85, 63, F
9599, 85, 62, F
9600, 85, 61, RF
9601, 84, 61, LF
9602, 84, 60, LF
9603, 85, 60, F
9604, 86, 60, LF
9605, 86, 61, F
9606, 86, 62, RF
9607, 87, 62, RRF
9608, 86, 62, LF
9609, 86, 61, LF
9610, 87, 61, F
9611, 88, 61, RRF
9612, 87, 61, LF
9613, 87, 60, RRF
9614, 87, 61, LF
9615, 86, 61, LF
9616, 86, 60, F
9617, 86, 59, LF
9618, 87, 59, RRF
9619, 86, 59, LF
9620, 86, 58, LF
9621, 87, 58, RF
9622, 87, 57, LF
9623, 88, 57, LF
9624, 88, 58, RF
9625, 89, 58, LF
9626, 89, 59, LF
9627, 88, 59, RRF
9628, 89, 59, LF
9629, 89, 60, LF
9630, 88, 60, RRF
9631, 89, 60, LF
9632, 89, 61, RF
9633, 90, 61, RRF
9634, 89, 61, LF
9635, 89, 60, F
9636, 89, 59, LF
9637, 90, 59, LF
9638, 90, 60, RRF
9639, 90, 59, RF
9640, 89, 59, LF
9641, 89, 58, LF
9642, 90, 58, RF
9643, 90, 57, LF
9644, 91, 57, LF
9645, 91, 58, RRF
9646, 91, 57, F
9647, 91, 56, LF
9648, 92, 56, LF
9649, 92, 57, RRF
9650, 92, 56, F
9651, 92, 55, LF
9652, 93, 55, LF
9653, 93, 56, F
9654, 93, 57, F
9655, 93, 58, LF
9656, 92, 58, RRF
9657, 93, 58, LF
9658, 93, 59, LF
9659, 92, 59, F
9660, 91, 59, RRF
9661, 92, 59, LF
9662, 92, 60, LF
9663, 91, 60, RRF
9664, 92, 60, LF
9665, 92, 61, LF
9666, 91, 61, RF
9667, 91, 62, RRF
9668, 91, 61, LF
9669, 92, 61, RF
9670, 92, 60, F
9671, 92, 59, LF
9672, 93, 59, F
9673, 94, 59, LF
9674, 94, 60, LF
9675, 93, 60, RF
9676, 93, 61, RF
9677, 94, 61, LF
9678, 94, 62, LF
9679, 93, 62, RRF
9680, 94, 62, LF
9681, 94, 63, LF
9682, 93, 63, F
9683, 92, 63, LF
9684, 92, 62, RRF
9685, 92, 63, LF
9686, 91, 63, RF
9687, 91, 64, LF
9688, 90, 64, LF
9689, 90, 63, RRF
9690, 90, 64, LF
9691, 89, 64, LF
9692, 89, 63, F
9693, 89, 62, LF
9694, 90, 62, RRF
9695, 89, 62, F
9696, 88, 62, RRF
9697, 89, 62, LF
9698, 89, 63, LF
9699, 88, 63, F
9700, 87, 63, F
9701, 86, 63, RF
9702, 86, 64, F
9703, 86, 65, F
9704, 86, 66, RRF
9705, 86, 65, F
9706, 86, 64, LF
9707, 87, 64, LF
9708, 87, 65, F
9709, 87, 66, F
9710, 87, 67, F
9711, 87, 68, RRF
9712, 87, 67, F
9713, 87, 66, LF
9714, 88, 66, LF
9715, 88, 67, F
9716, 88, 68, RRF
9717, 88, 67, F
9718, 88, 66, F
9719, 88, 65, RRF
9720, 88, 66, LF
9721, 87, 66, LF
9722, 87, 65, F
9723, 87, 64, RF
9724, 86, 64, LF
9725, 86, 63, LF
9726, 87, 63, F
9727, 88, 63, F
9728, 89, 63, LF
9729, 89, 64, LF
9730, 88, 64, RRF
9731, 89, 64, LF
9732, 89, 65, RF
9733, 90, 65, RRF
9734, 89, 65, LF
9735, 89, 64, LF
9736, 90, 64, F
9737, 91, 64, RF
9738, 91, 63, LF
9739, 92, 63, LF
9740, 92, 64, F
9741, 92, 65, LF
9742, 91, 65, RF
9743, 91, 66, RRF
9744, 91, 65, LF
9745, 92, 65, F
9746, 93, 65, F
9747, 94, 65, F
9748, 95, 65, LF
9749, 95, 66, LF
9750, 94, 66, F
9751, 93, 66, RF
9752, 93, 67, RRF
9753, 93, 66, LF
9754, 94, 66, LF
9755, 94, 67, F
9756, 94, 68, LF
9757, 93, 68, F
9758, 92, 68, LF
9759, 92, 67, F
9760, 92, 66, RRF
9761, 92, 67, LF
9762, 91, 67, RRF
9763, 92, 67, LF
9764, 92, 68, LF
9765, 91, 68, F
9766, 90, 68, LF
9767, 90, 67, F
9768, 90, 66, RF
9769, 89, 66, RRF
9770, 90, 66, LF
9771, 90, 67, F
9772, 90, 68, RF
9773, 91, 68, LF
9774, 91, 69, LF
9775, 90, 69, F
9776, 89, 69, LF
9777, 89, 68, F
9778, 89, 67, RRF
9779, 89, 68, F
9780, 89, 69, LF
9781, 88, 69, RF
9782, 88, 70, LF
9783, 87, 70, LF
9784, 87, 69, RRF
9785, 87, 70, LF
9786, 86, 70, LF
9787, 86, 69, RRF
9788, 86, 70, LF
9789, 85, 70, F
9790, 84, 70, LF
9791, 84, 69, LF
9792, 85, 69, RF
9793, 85, 68, LF
9794, 86, 68, RF
9795, 86, 67, RRF
9796, 86, 68, LF
9797, 85, 68, LF
9798, 85, 67, RRF
9799, 85, 68, F
9800, 85, 69, LF
9801, 84, 69, LF
9802, 84, 68, RF
9803, 83, 68, LF
9804, 83, 67, RRF
9805, 83, 68, RF
9806, 84, 68, LF
9807, 84, 69, F
9808, 84, 70, LF
9809, 83, 70, LF
9810, 83, 69, RF
9811, 82, 69, RRF
9812, 83, 69, LF
9813, 83, 70, LF
9814, 82, 70, RF
9815, 82, 71, F
9816, 82, 72, RF
9817, 83, 72, RRF
9818, 82, 72, LF
9819, 82, 71, F
9820, 82, 70, LF
9821, 83, 70, LF
9822, 83, 71, RRF
9823, 83, 70, LF
9824, 84, 70, F
9825, 85, 70, F
9826, 86, 70, F
9827, 87, 70, F
9828, 88, 70, LF
9829, 88, 71, F
9830, 88, 72, LF
9831, 87, 72, LF
9832, 87, 71, RF
9833, 86, 71, F
9834, 85, 71, F
9835, 84, 71, RF
9836, 84, 72, RRF
9837, 84, 71, LF
9838, 85, 71, F
9839, 86, 71, F
9840, 87, 71, LF
9841, 87, 72, F
9842, 87, 73, LF
9843, 86, 73, LF
9844, 86, 72, RF
9845, 85, 72, RRF
9846, 86, 72, LF
9847, 86, 73, LF
9848, 85, 73, RF
9849, 85, 74, LF
9850, 84, 74, F
9851, 83, 74, F
9852, 82, 74, LF
9853, 82, 73, LF
9854, 83, 73, F
9855, 84, 73, RRF
9856, 83, 73, F
9857, 82, 73, F
9858, 81, 73, RRF
9859, 82, 73, LF
9860, 82, 74, LF
9861, 81, 74, F
9862, 80, 74, LF
9863, 80, 73, RF
9864, 79, 73, F
9865, 78, 73, F
9866, 77, 73, RRF
9867, 78, 73, F
9868, 79, 73, F
9869, 80, 73, LF
9870, 80, 74, LF
9871, 79, 74, RF
9872, 79, 75, LF
9873, 78, 75, LF
9874, 78, 74, RRF
9875, 78, 75, LF
9876, 77, 75, RF
9877, 77, 76, LF
9878, 76, 76, F
9879, 75, 76, LF
9880, 75, 75, LF
9881, 76, 75, RF
9882, 76, 74, LF
9883, 77, 74, RRF
9884, 76, 74, LF
9885, 76, 73, F
9886, 76, 72, LF
9887, 77, 72, RF
9888, 77, 71, RRF
9889, 77, 72, LF
9890, 76, 72, LF
9891, 76, 71, F
9892, 76, 70, RRF
9893, 76, 71, LF
9894, 75, 71, LF
9895, 75, 70, RRF
9896, 75, 71, RF
9897, 76, 71, LF
9898, 76, 72, F
9899, 76, 73, F
9900, 76, 74, LF
9901, 75, 74, LF
9902, 75, 73, RF
9903, 74, 73, RRF
9904, 75, 73, LF
9905, 75, 74, RF
9906, 76, 74, LF
9907, 76, 75, LF
9908, 75, 75, F
9909, 74, 75, RRF
9910, 75, 75, LF
9911, 75, 76, RF
9912, 76, 76, LF
9913, 76, 77, RRF
9914, 76, 76, LF
9915, 77, 76, RF
9916, 77, 75, LF
9917, 78, 75, F
9918, 79, 75, F
9919, 80, 75, RRF
9920, 79, 75, LF
9921, 79, 74, LF
9922, 80, 74, F
9923, 81, 74, F
9924, 82, 74, LF
9925, 82, 75, LF
9926, 81, 75, RRF
9927, 82, 75, LF
9928, 82, 76, F
9929, 82, 77, F
9930, 82, 78, F
9931, 82, 79, LF
9932, 81, 79, LF
9933, 81, 78, F
9934, 81, 77, RRF
9935, 81, 78, LF
9936, 80, 78, F
9937, 79, 78, LF
9938, 79, 77, LF
9939, 80, 77, RF
9940, 80, 76, LF
9941, 81, 76, RRF
9942, 80, 76, RF
9943, 80, 77, LF
9944, 79, 77, LF
9945, 79, 76, RRF
9946, 79, 77, F
9947, 79, 78, LF
9948, 78, 78, F
9949, 77, 78, LF
9950, 77, 77, LF
9951, 78, 77, RF
9952, 78, 76, RRF
9953, 78, 77, LF
9954, 77, 77, RF
9955, 77, 78, RF
9956, 78, 78, F
9957, 79, 78, F
9958, 80, 78, LF
9959, 80, 79, LF
9960, 79, 79, F
9961, 78, 79, RF
9962, 78, 80, LF
9963, 77, 80, LF
9964, 77, 79, RF
9965, 76, 79, LF
9966, 76, 78, RF
9967, 75, 78, LF
9968, 75, 77, RRF
9969, 75, 78, LF
9970, 74, 78, RF
9971, 74, 79, LF
9972, 73, 79, RRF
9973, 74, 79, RF
9974, 74, 78, LF
9975, 75, 78, LF
9976, 75, 79, RRF
9977, 75, 78, LF
9978, 76, 78, LF
9979, 76, 79, F
9980, 76, 80, F
9981, 76, 81, LF
9982, 75, 81, LF
9983, 75, 80, RRF
9984, 75, 81, RF
9985, 76, 81, LF
9986, 76, 82, RRF
9987, 76, 81, F
9988, 76, 80, F
9989, 76, 79, LF
9990, 77, 79, LF
9991, 77, 80, F
9992, 77, 81, F
9993, 77, 82, RF
9994, 78, 82, RRF
9995, 77, 82, LF
9996, 77, 81, F
9997, 77, 80, LF
9998, 78, 80, RF
9999, 78, 79, LF
10000, 79, 79, LF
10001, 79, 80, F
10002, 79, 81, LF
10003, 78, 81, RRF
10004, 79, 81, F
10005, 80, 81, RRF
10006, 79, 81, LF
10007, 79, 80, LF
10008, 80, 80, RRF
10009, 79, 80, LF
10010, 79, 79, LF
10011, 80, 79, RF
10012, 80, 78, LF
10013, 81, 78, LF
10014, 81, 79, RF
10015, 82, 79, F
10016, 83, 79, LF
10017, 83, 80, F
10018, 83, 81, F
10019, 83, 82, LF
10020, 82, 82, RRF
10021, 83, 82, RF
10022, 83, 81, LF
10023, 84, 81, LF
10024, 84, 82, RF
10025, 85, 82, LF
10026, 85, 83, F
10027, 85, 84, RF
10028, 86, 84, LF
10029, 86, 85, LF
10030, 85, 85, RF
10031, 85, 86, LF
10032, 84, 86, LF
10033, 84, 85, F
10034, 84, 84, RRF
10035, 84, 85, LF
10036, 83, 85, LF
10037, 83, 84, RF
10038, 82, 84, LF
10039, 82, 83, LF
10040, 83, 83, F
10041, 84, 83, RRF
10042, 83, 83, F
10043, 82, 83, RF
10044, 82, 84, RF
10045, 83, 84, LF
10046, 83, 85, F
10047, 83, 86, RRF
10048, 83, 85, LF
10049, 84, 85, LF
10050, 84, 86, RF
10051, 85, 86, LF
10052, 85, 87, LF
10053, 84, 87, RRF
10054, 85, 87, LF
10055, 85, 88, F
10056, 85, 89, LF
10057, 84, 89, RRF
10058, 85, 89, LF
10059, 85, 90, LF
10060, 84, 90, F
10061, 83, 90, LF
10062, 83, 89, F
10063, 83, 88, LF
10064, 84, 88, RRF
10065, 83, 88, LF
10066, 83, 87, RRF
10067, 83, 88, F
10068, 83, 89, F
10069, 83, 90, LF
10070, 82, 90, LF
10071, 82, 89, RRF
10072, 82, 90, RF
10073, 83, 90, LF
10074, 83, 91, F
10075, 83, 92, RRF
10076, 83, 91, LF
10077, 84, 91, RRF
10078, 83, 91, LF
10079, 83, 90, LF
10080, 84, 90, F
10081, 85, 90, LF
10082, 85, 91, F
10083, 85, 92, RRF
10084, 85, 91, F
10085, 85, 90, F
10086, 85, 89, F
10087, 85, 88, F
10088, 85, 87, LF
10089, 86, 87, LF
10090, 86, 88, F
10091, 86, 89, F
10092, 86, 90, F
10093, 86, 91, F
10094, 86, 92, F
10095, 86, 93, LF
10096, 85, 93, RRF
10097, 86, 93, LF
10098, 86, 94, RF
10099, 87, 94, LF
10100, 87, 95, LF
10101, 86, 95, RRF
10102, 87, 95, LF
10103, 87, 96, F
10104, 87, 97, RRF
10105, 87, 96, F
10106, 87, 95, LF
10107, 88, 95, LF
10108, 88, 96, RF
10109, 89, 96, LF
10110, 89, 97, LF
10111, 88, 97, RRF
10112, 89, 97, RF
10113, 89, 96, RF
10114, 88, 96, LF
10115, 88, 95, F
10116, 88, 94, F
10117, 88, 93, LF
10118, 89, 93, LF
10119, 89, 94, F
10120, 89, 95, RRF
10121, 89, 94, LF
10122, 90, 94, LF
10123, 90, 95, F
10124, 90, 96, F
10125, 90, 97, F
10126, 90, 98, LF
10127, 89, 98, RRF
10128, 90, 98, LF
10129, 90, 99, RRF
10130, 90, 98, LF
10131, 91, 98, RRF
10132, 90, 98, LF
10133, 90, 97, F
10134, 90, 96, F
10135, 90, 95, LF
10136, 91, 95, LF
10137, 91, 96, F
10138, 91, 97, RF
10139, 92, 97, F
10140, 93, 97, LF
10141, 93, 98, RRF
10142, 93, 97, F
10143, 93, 96, LF
10144, 94, 96, LF
10145, 94, 97, RRF
10146, 94, 96, RF
10147, 93, 96, RF
10148, 93, 97, LF
10149, 92, 97, LF
10150, 92, 96, RRF
10151, 92, 97, LF
10152, 91, 97, LF
10153, 91, 96, F
10154, 91, 95, LF
10155, 92, 95, RF
10156, 92, 94, F
10157, 92, 93, LF
10158, 93, 93, LF
10159, 93, 94, F
10160, 93, 95, RRF
10161, 93, 94, LF
10162, 94, 94, LF
10163, 94, 95, RRF
10164, 94, 94, F
10165, 94, 93, RRF
10166, 94, 94, LF
10167, 93, 94, LF
10168, 93, 93, RF
10169, 92, 93, LF
10170, 92, 92, RRF
10171, 92, 93, LF
10172, 91, 93, RRF
10173, 92, 93, LF
10174, 92, 94, LF
10175, 91, 94, RRF
10176, 92, 94, LF
10177, 92, 95, LF
10178, 91, 95, F
10179, 90, 95, LF
10180, 90, 94, F
10181, 90, 93, RRF
10182, 90, 94, LF
10183, 89, 94, LF
10184, 89, 93, F
10185, 89, 92, F
10186, 89, 91, LF
10187, 90, 91, LF
10188, 90, 92, RF
10189, 91, 92, RRF
10190, 90, 92, LF
10191, 90, 91, LF
10192, 91, 91, F
10193, 92, 91, F
10194, 93, 91, LF
10195, 93, 92, RF
10196, 94, 92, F
10197, 95, 92, RRF
10198, 94, 92, LF
10199, 94, 91, F
10200, 94, 90, LF
10201, 95, 90, LF
10202, 95, 91, RRF
10203, 95, 90, F
10204, 95, 89, LF
10205, 96, 89, F
10206, 97, 89, LF
10207, 97, 90, LF
10208, 96, 90, RF
10209, 96, 91, F
10210, 96, 92, RRF
10211, 96, 91, LF
10212, 97, 91, LF
10213, 97, 92, F
10214, 97, 93, LF
10215, 96, 93, F
10216, 95, 93, RF
10217, 95, 94, RRF
10218, 95, 93, LF
10219, 96, 93, F
10220, 97, 93, F
10221, 98, 93, LF
10222, 98, 94, LF
10223, 97, 94, F
10224, 96, 94, RRF
10225, 97, 94, F
10226, 98, 94, F
10227, 99, 94, LF
10228, 99, 95, F
10229, 99, 96, LF
10230, 98, 96, LF
10231, 98, 95, RF
10232, 97, 95, F
10233, 96, 95, F
10234, 95, 95, RRF
10235, 96, 95, F
10236, 97, 95, F
10237, 98, 95, LF
10238, 98, 96, LF
10239, 97, 96, F
10240, 96, 96, F
10241, 95, 96, RF
10242, 95, 97, F
10243, 95, 98, F
10244, 95, 99, LF
10245, 94, 99, LF
10246, 94, 98, RRF
10247, 94, 99, LF
10248, 93, 99, F
10249, 92, 99, LF
10250, 92, 98, RRF
10251, 92, 99, LF
10252, 91, 99, RRF
10253, 92, 99, F
10254, 93, 99, F
10255, 94, 99, F
10256, 95, 99, F
10257, 96, 99, F
10258, 97, 99, F
10259, 98, 99, F
10260, 99, 99, RRF
10261, 98, 99, LF
10262, 98, 98, RRF
10263, 98, 99, LF
10264, 97, 99, LF
10265, 97, 98, F
10266, 97, 97, LF
10267, 98, 97, F
10268, 99, 97, LF
10269, 99, 98, RRF
10270, 99, 97, RF
10271, 98, 97, F
10272, 97, 97, RF
10273, 97, 98, F
10274, 97, 99, LF
